date,time,timestamp,position_rad,velocity_rad_s,acceleration_rad_s2
2025-12-14,20:58:54.696:,5120.035645,-3.237303,11.473654,237.239532
2025-12-14,20:58:54.698:,5120.038086,-3.225032,12.153876,251.630035
2025-12-14,20:58:54.701:,5120.040039,-3.213527,12.513388,234.00174
2025-12-14,20:58:54.703:,5120.041992,-3.201255,12.987017,230.278168
2025-12-14,20:58:54.705:,5120.044434,-3.188983,13.367273,218.822784
2025-12-14,20:58:54.708:,5120.046387,-3.175944,13.853271,219.219727
2025-12-14,20:58:54.710:,5120.048828,-3.163672,14.05757,193.94841
2025-12-14,20:58:54.712:,5120.05127,-3.149866,14.595922,204.144455
2025-12-14,20:58:54.714:,5120.053223,-3.13606,15.019002,201.72496
2025-12-14,20:58:54.716:,5120.055176,-3.122255,15.369647,193.329407
2025-12-14,20:58:54.718:,5120.057617,-3.107682,15.830081,196.540192
2025-12-14,20:58:54.720:,5120.060059,-3.092342,16.38953,208.183823
2025-12-14,20:58:54.723:,5120.062012,-3.077002,16.835394,207.135468
2025-12-14,20:58:54.725:,5120.063965,-3.060128,17.568193,232.478271
2025-12-14,20:58:54.727:,5120.066406,-3.043254,18.143257,238.237396
2025-12-14,20:58:54.729:,5120.068359,-3.026381,18.603306,232.393524
2025-12-14,20:58:54.732:,5120.070801,-3.009507,18.980656,220.281845
2025-12-14,20:58:54.734:,5120.073242,-2.992633,19.290014,204.45163
2025-12-14,20:58:54.736:,5120.075195,-2.974992,19.710451,201.800232
2025-12-14,20:58:54.738:,5120.077148,-2.957351,20.044855,191.840546
2025-12-14,20:58:54.740:,5120.07959,-2.93971,20.314323,177.980698
2025-12-14,20:58:54.751:,5120.082031,-2.920536,20.899822,195.61174
2025-12-14,20:58:54.753:,5120.083984,-2.900594,21.556355,216.201294
2025-12-14,20:58:54.754:,5120.085938,-2.880652,22.083782,220.952637
2025-12-14,20:58:54.755:,5120.088379,-2.859176,22.828617,243.894608
2025-12-14,20:58:54.757:,5120.09082,-2.8377,23.473799,253.821945
2025-12-14,20:58:54.758:,5120.092773,-2.814691,24.362152,283.890442
2025-12-14,20:58:54.760:,5120.095215,-2.793215,24.698256,257.681091
2025-12-14,20:58:54.761:,5120.097168,-2.770972,25.150705,247.276688
2025-12-14,20:58:54.762:,5120.099121,-2.749496,25.333841,214.492813
