timestamp,sim_time_sec,position_rad,velocity_rad_s,effort_Nm,acceleration_rad_s2
1765994591.459263,2.81,-2.4965049533684276,-0.4106089229561483,0.0009649526579078145,37.861839597567645
1765994591.4694185,2.8200000000000003,-2.498548327838483,-0.03572391697724299,0.0008149986555162511,36.91470078923222
1765994591.4797814,2.83,-2.497031489744114,0.3028224823261069,-0.0009218380816557993,32.66919399019068
1765994591.4897833,2.84,-2.492178591905616,0.6334175070400442,-0.0010540760915413758,33.05322959018297
1765994591.5001743,2.85,-2.484068791285999,0.9546007922991478,-0.001182549405645017,30.909766149539948
1765994591.5103302,2.8600000000000003,-2.4728141030849393,1.2631357282612998,-0.0013059633800298755,30.37982289940132
1765994591.5206358,2.87,-2.458558218072989,1.5559150054325048,-0.001423075090898359,28.409607712117843
1765994591.5312586,2.88,-2.441475068756668,1.8299864861005466,-0.0015327036831655739,25.800451299559874
1765994591.5418668,2.89,-2.421767126904885,2.0825808841205458,-0.001633741442373574,23.811248572681137
1765994591.552197,2.9,-2.3996634149071028,2.3111410977094016,-0.0017251655278091142,22.125438933174674
1765994591.5625753,2.91,-2.375417216986462,2.5133526776357304,-0.0018060501597796472,19.483961372187476
1765994591.5728111,2.92,-2.3493034833551674,2.687174576275718,-0.0018755789192356446,16.981782464206052
1765994591.583902,2.93,-2.3216159305366344,2.8308690447585647,-0.0019330567066287825,12.956238099993078
1765994591.593547,2.94,-2.2926638535335497,2.9430293557913805,-0.0019779208310419082,11.628585865929633
1765994591.6043556,2.95,-2.2627686792728716,3.022603951857748,-0.0020097506694684557,7.362245700347401
1765994591.614212,2.96,-2.232260304609113,3.068915665379722,-0.002028275354877245,4.698614094290663
1765994591.6249456,2.97,-2.2014732748541963,3.0816748296573797,-0.002033379020588308,1.1887119894810452
1765994591.6351318,2.98,-2.1707428691329116,3.0609853839325405,-0.0020251032422983727,-2.031125947043255
1765994591.6457365,2.99,-2.1404011658466664,3.007343446947979,-0.002003646467504548,-5.058355423055678
1765994591.6553822,3.0,-2.110773164490887,2.921628254934605,-0.0019693603906991985,-8.886362625070147
1765994591.6656556,3.0100000000000002,-2.082173038734978,2.80508579022151,-0.0019227434048139605,-11.34403634058931
1765994591.6760476,3.02,-2.054900590186637,2.6593058231386837,-0.0018644314179808304,-14.028162044998897
1765994591.687183,3.0300000000000002,-2.0292379631762367,2.48619341476669,-0.0017951864546320309,-15.546217040665598
1765994591.6972451,3.04,-2.0054466690940007,2.2879361528310103,-0.0017158835498577607,-19.70313777760092
1765994591.7082791,3.0500000000000003,-1.9837649553945063,2.0669685014187538,-0.0016274964892928584,-20.026048059400022
1765994591.7180567,3.06,-1.9644055405391692,1.8259346345017842,-0.0015310829425260702,-24.65177547294107
1765994591.7290049,3.0700000000000003,-1.9475537230230628,1.5676510035554598,-0.0014277694901475408,-23.59146486090357
1765994591.7388453,3.08,-1.933365861212012,1.295069681404332,-0.0013187369612870903,-27.699978917084938
1765994591.7493763,3.0900000000000003,-1.9219682117363093,1.011243255462667,-0.001205206390910422,-26.951648486140595
1765994591.7594318,3.1,-1.913456108087163,0.7192917448146756,-0.0010884257866512269,-29.033891049812986
1765994591.769918,3.1100000000000003,-1.9078934579672966,0.42237171799623296,-0.0009696577759238497,-28.31551216781186
1765994591.7799652,3.12,-1.9053125376900406,0.1236475197303759,-0.0008501680966175072,-29.732092254177104
1765994591.7914395,3.13,-1.9056397456126013,-0.15252310226277396,0.0008617183296304641,-24.068476001170993
1765994591.8010304,3.14,-1.908588610702871,-0.4105774408765739,0.0009649400650759851,-26.90626555957977
1765994591.8112633,3.1500000000000004,-1.9140840217983672,-0.6620557395878979,0.001065531384560513,-24.575406202192475
1765994591.8215265,3.16,-1.922045921155206,-0.9043727420374246,0.0011624581855403256,-23.610267211235616
1765994591.8319995,3.17,-1.9323689640607775,-1.135049357306454,0.001254728831647936,-22.025812145818087
1765994591.8426404,3.18,-1.9449237028373367,-1.3517349256633528,0.0013414030589906953,-20.36353982885471
1765994591.8532262,3.19,-1.9595579942289711,-1.5522296098548691,0.0014216009326673044,-18.939992249621927
1765994591.86337,3.2,-1.9760986308749147,-1.7345067866799633,0.0014945118033973417,-17.969395286659136
1765994591.8740754,3.21,-1.9943531954091023,-1.8967351484685395,0.0015594031481127725,-15.153780828543773
1765994591.8841052,3.22,-2.014112131958941,-2.03730007004386,0.0016156291167429017,-14.01473834798549
1765994591.8946924,3.23,-2.035151024645239,-2.154823669790372,0.001662638556641504,-11.100520301562707
1765994591.9047978,3.24,-2.057233066460322,-2.248182907584899,0.001699982251759316,-9.238575546031294
1765994591.9155266,3.25,-2.0801116950949496,-2.316525028131575,0.0017273190999779863,-6.369947323942308
1765994591.9255068,3.2600000000000002,-2.103533365449623,-2.359279681519734,0.0017444209613332498,-4.283946816162667
1765994591.93594,3.27,-2.127240422283694,-2.3761671338938397,0.0017511759422828923,-1.6186268062733447
1765994591.9464717,3.2800000000000002,-2.1509740312784906,-2.3672021144411004,0.0017475899345017968,0.8512443562968849
1765994591.9571128,3.29,-2.174477123184637,-2.332693019480284,0.0017337862965174703,3.24300132260558
1765994591.9672275,3.3000000000000003,-2.197497304020114,-2.2732363949340337,0.00171000364669897,5.878256603828858
1765994591.9777842,3.31,-2.2197896846458605,-2.189706826859838,0.001676591819469292,7.912471238354739
1765994591.988209,3.3200000000000003,-2.2411195854456825,-2.0832425673247674,0.0016340061156552628,10.212543616351859
1765994591.9990058,3.33,-2.2612650760724216,-1.9552273925291144,0.001582800045737002,11.856786125783522
1765994592.0087576,3.34,-2.2800193159333393,-1.8072693178780839,0.00152361681587659,15.17239118725529
1765994592.019206,3.35,-2.2971926678019554,-1.6411768716237625,0.001457179837374862,15.896362990468356
1765994592.0296392,3.3600000000000003,-2.312614564128739,-1.45893365126078,0.001384282549229667,17.467629527909935
1765994592.0402493,3.37,-2.326135112742424,-1.26267185716863,0.001305777831592809,18.497632196482886
1765994592.0504885,3.38,-2.3376264352002236,-1.05464542314886,0.0012225672579848994,20.31681889616861
1765994592.061016,3.39,-2.3469837366649156,-0.837203254464965,0.0011355903905113421,20.654465030336432
1765994592.070929,3.4000000000000004,-2.3541261105899807,-0.6127629541420283,0.0010458142703821667,22.641080605264676
1765994592.0814884,3.41,-2.358997084550985,-0.38378528190363836,0.0009542232014868136,21.684887140828828
1765994592.0915086,3.42,-2.361564915283497,-0.15274946095476755,0.0008618088731072636,23.056877984894182
1765994592.10248,3.43,-2.36185805889768,0.06371149427450239,-0.0008261936864351578,19.729731411477232
1765994592.11222,3.44,-2.3601580643881994,0.2564492430338127,-0.0009032887859388834,19.788037857003655
1765994592.1228635,3.45,-2.356553375793044,0.44476291095519216,-0.000978614253107433,17.692862564789067
1765994592.132818,3.46,-2.3510990972840475,0.6266880167389953,-0.0010513842954209553,18.275752033182332
1765994592.1436083,3.47,-2.343869551147576,0.8003403947456996,-0.0011208452466236365,16.093306458151748
1765994592.1538606,3.48,-2.3349573752919452,0.9639341830994619,-0.001186282761965142,15.956886604203122
1765994592.1641486,3.49,-2.3244724436980424,1.1157992850368943,-0.0012470288027401151,14.761382227910836
1765994592.1745749,3.5,-2.3125406156849917,1.2543981843412355,-0.0013024683624618502,13.293222605195298
1765994592.1849213,3.5100000000000002,-2.299302321395638,1.378341933784514,-0.001352045862239162,11.979393586158647
1765994592.1952596,3.52,-2.2849109930401337,1.486405077999888,-0.0013952711199253106,10.452693096146868
1765994592.2060094,3.5300000000000002,-2.2695313540882385,1.5775392258990109,-0.0014317247790849607,8.477739555311441
1765994592.2158597,3.54,-2.2533375816268846,1.650884958478595,-0.001461063072116795,7.4460680029403346
1765994592.2264206,3.5500000000000003,-2.23651136030349,1.70578174996553,-0.0014830217887115684,5.198072785823035
1765994592.2370484,3.56,-2.219239849428768,1.7417755961094485,-0.0014974193271691362,3.386780618647312
1765994592.2473447,3.5700000000000003,-2.2017135876752536,1.758624083181801,-0.0015041587219980768,1.636356150639468
1765994592.2576432,3.58,-2.1841243621504844,1.7562986927139514,-0.0015032285658109373,-0.2257991559408059
1765994592.2681663,3.59,-2.166663070251622,1.7349842159148543,-0.0014947027750912985,-2.0254977750268566
1765994592.2785478,3.6,-2.14951760347857,1.6950752420593336,-0.00147873918554909,-3.844254384817445
1765994592.288912,3.6100000000000003,-2.1328707822193533,1.6371697798481406,-0.001455577000664613,-5.587014602246452
1765994592.299222,3.62,-2.1168983694219956,1.5620601623757815,-0.0014255331536756695,-7.285169137265817
1765994592.3099203,3.63,-2.1017671891012637,1.470721467887651,-0.0013889976758804166,-8.537668293063462
1765994592.3198218,3.64,-2.0876333729310015,1.364297754084692,-0.0013464281903592334,-10.74821595229007
1765994592.3303714,3.6500000000000004,-2.074640754927494,1.2440864491627834,-0.0012983436683904697,-11.394927614336927
1765994592.341304,3.66,-2.0629194306513723,1.111521265933631,-0.0012453175950988093,-12.12558452248973
1765994592.3517241,3.67,-2.0525844936692024,0.968154006312932,-0.0011879706912505295,-13.758743175749608
1765994592.362224,3.68,-2.04373495843328,0.8156356042730543,-0.0011269633304345785,-14.525625425737227
1765994592.372277,3.69,-2.0364528754409967,0.655696719844303,-0.0010629877766630785,-15.9096953092624
1765994592.3838007,3.7,-2.0308026416597205,0.4901281499379288,-0.0009967603487005274,-14.367627654085839
1765994592.3941765,3.71,-2.026830506831528,0.3207612693350615,-0.0009290135964593809,-16.32335726418642
